,year,month,day,hour,city,dewp,pres,temp,cbwd,iws,pm2.5,is,ir,date_time
18371,2012,4,7,4,beijing_2,-6.0,1020.0,2.0,NE,0.89,46.0,0.0,0.0,2012-04-07 04:00:00
18372,2012,4,7,5,beijing_2,-8.0,1020.0,2.0,NW,0.89,53.0,0.0,0.0,2012-04-07 05:00:00
18373,2012,4,7,6,beijing_2,-8.0,1020.0,1.0,NW,2.68,52.0,0.0,0.0,2012-04-07 06:00:00
18374,2012,4,7,7,beijing_2,-4.0,1020.0,4.0,NW,4.47,58.0,0.0,0.0,2012-04-07 07:00:00
18375,2012,4,7,8,beijing_2,-8.0,1020.0,8.0,NW,6.26,53.0,0.0,0.0,2012-04-07 08:00:00
18376,2012,4,7,9,beijing_2,-9.0,1019.0,10.0,CV,0.89,56.0,0.0,0.0,2012-04-07 09:00:00
18377,2012,4,7,10,beijing_2,-9.0,1018.0,11.0,CV,2.68,53.0,0.0,0.0,2012-04-07 10:00:00
18378,2012,4,7,11,beijing_2,-7.0,1017.0,13.0,CV,4.47,54.0,0.0,0.0,2012-04-07 11:00:00
18379,2012,4,7,12,beijing_2,-7.0,1016.0,14.0,CV,6.26,63.0,0.0,0.0,2012-04-07 12:00:00
18380,2012,4,7,13,beijing_2,-6.0,1014.0,16.0,SE,4.02,80.0,0.0,0.0,2012-04-07 13:00:00
18381,2012,4,7,14,beijing_2,-6.0,1013.0,18.0,SE,8.94,92.0,0.0,0.0,2012-04-07 14:00:00
18382,2012,4,7,15,beijing_2,-4.0,1012.0,20.0,SE,13.86,81.0,0.0,0.0,2012-04-07 15:00:00
18383,2012,4,7,16,beijing_2,-4.0,1011.0,20.0,SE,19.67,76.0,0.0,0.0,2012-04-07 16:00:00
18384,2012,4,7,17,beijing_2,-3.0,1010.0,20.0,SE,23.69,95.0,0.0,0.0,2012-04-07 17:00:00
18385,2012,4,7,18,beijing_2,-2.0,1010.0,20.0,SE,26.82,87.0,0.0,0.0,2012-04-07 18:00:00
18386,2012,4,7,19,beijing_2,-1.0,1010.0,16.0,NW,1.79,83.0,0.0,0.0,2012-04-07 19:00:00
18387,2012,4,7,20,beijing_2,0.0,1011.0,15.0,CV,0.89,124.0,0.0,0.0,2012-04-07 20:00:00
18388,2012,4,7,21,beijing_2,-1.0,1012.0,14.0,NE,1.79,171.0,0.0,0.0,2012-04-07 21:00:00
18389,2012,4,7,22,beijing_2,0.0,1012.0,12.0,CV,0.89,151.0,0.0,0.0,2012-04-07 22:00:00
18390,2012,4,7,23,beijing_2,-1.0,1012.0,13.0,NW,1.79,147.0,0.0,0.0,2012-04-07 23:00:00
18391,2012,4,8,0,beijing_2,-2.0,1013.0,12.0,NW,4.92,160.0,0.0,0.0,2012-04-08 00:00:00
18392,2012,4,8,1,beijing_2,-2.0,1013.0,12.0,NW,6.71,154.0,0.0,0.0,2012-04-08 01:00:00
18393,2012,4,8,2,beijing_2,-1.0,1014.0,10.0,NW,8.5,123.0,0.0,0.0,2012-04-08 02:00:00
18394,2012,4,8,3,beijing_2,-8.0,1014.0,10.0,NW,12.52,93.0,0.0,0.0,2012-04-08 03:00:00
18395,2012,4,8,4,beijing_2,-11.0,1015.0,14.0,NW,17.44,92.0,0.0,0.0,2012-04-08 04:00:00
18396,2012,4,8,5,beijing_2,-14.0,1015.0,14.0,NW,24.59,49.0,0.0,0.0,2012-04-08 05:00:00
18397,2012,4,8,6,beijing_2,-14.0,1016.0,13.0,NW,27.72,42.0,0.0,0.0,2012-04-08 06:00:00
18398,2012,4,8,7,beijing_2,-14.0,1017.0,15.0,NW,33.53,35.0,0.0,0.0,2012-04-08 07:00:00
18399,2012,4,8,8,beijing_2,-16.0,1017.0,17.0,NW,41.58,33.0,0.0,0.0,2012-04-08 08:00:00
18400,2012,4,8,9,beijing_2,-15.0,1017.0,18.0,NW,48.73,24.0,0.0,0.0,2012-04-08 09:00:00
18401,2012,4,8,10,beijing_2,-16.0,1017.0,19.0,NW,54.54,91.0,0.0,0.0,2012-04-08 10:00:00
18402,2012,4,8,11,beijing_2,-15.0,1017.0,20.0,NW,60.35,42.0,0.0,0.0,2012-04-08 11:00:00
18403,2012,4,8,12,beijing_2,-14.0,1016.0,22.0,NW,66.16,20.0,0.0,0.0,2012-04-08 12:00:00
18404,2012,4,8,13,beijing_2,-15.0,1015.0,22.0,NW,71.08,18.0,0.0,0.0,2012-04-08 13:00:00
18405,2012,4,8,14,beijing_2,-14.0,1014.0,24.0,NW,76.89,23.0,0.0,0.0,2012-04-08 14:00:00
18406,2012,4,8,15,beijing_2,-14.0,1013.0,24.0,NW,84.94,23.0,0.0,0.0,2012-04-08 15:00:00
18407,2012,4,8,16,beijing_2,-14.0,1012.0,24.0,NW,90.75,22.0,0.0,0.0,2012-04-08 16:00:00
18408,2012,4,8,17,beijing_2,-13.0,1012.0,25.0,NW,95.67,66.0,0.0,0.0,2012-04-08 17:00:00
18409,2012,4,8,18,beijing_2,-14.0,1012.0,24.0,NW,97.46,17.0,0.0,0.0,2012-04-08 18:00:00
18410,2012,4,8,19,beijing_2,-13.0,1013.0,18.0,SE,4.02,16.0,0.0,0.0,2012-04-08 19:00:00
18411,2012,4,8,20,beijing_2,-12.0,1013.0,18.0,SE,7.15,27.0,0.0,0.0,2012-04-08 20:00:00
18412,2012,4,8,21,beijing_2,-9.0,1013.0,17.0,SE,8.94,31.0,0.0,0.0,2012-04-08 21:00:00
18413,2012,4,8,22,beijing_2,-9.0,1013.0,17.0,SE,12.07,47.0,0.0,0.0,2012-04-08 22:00:00
18414,2012,4,8,23,beijing_2,-7.0,1014.0,18.0,SE,15.2,49.0,0.0,0.0,2012-04-08 23:00:00
18415,2012,4,9,0,beijing_2,-6.0,1014.0,14.0,SE,16.99,63.0,0.0,0.0,2012-04-09 00:00:00
18416,2012,4,9,1,beijing_2,-5.0,1014.0,12.0,SE,18.78,79.0,0.0,0.0,2012-04-09 01:00:00
18417,2012,4,9,2,beijing_2,-5.0,1014.0,13.0,SE,20.57,80.0,0.0,0.0,2012-04-09 02:00:00
18418,2012,4,9,3,beijing_2,-4.0,1014.0,10.0,SE,22.36,100.0,0.0,0.0,2012-04-09 03:00:00
18419,2012,4,9,4,beijing_2,-3.0,1014.0,11.0,SE,25.49,111.0,0.0,0.0,2012-04-09 04:00:00
18420,2012,4,9,5,beijing_2,-2.0,1014.0,10.0,SE,27.28,148.0,0.0,0.0,2012-04-09 05:00:00
18421,2012,4,9,6,beijing_2,-1.0,1015.0,10.0,SE,29.07,150.0,0.0,0.0,2012-04-09 06:00:00
18422,2012,4,9,7,beijing_2,0.0,1015.0,10.0,NE,0.89,164.0,0.0,0.0,2012-04-09 07:00:00
18423,2012,4,9,8,beijing_2,0.0,1016.0,13.0,CV,0.89,164.0,0.0,0.0,2012-04-09 08:00:00
18424,2012,4,9,9,beijing_2,0.0,1016.0,16.0,SE,1.79,181.0,0.0,0.0,2012-04-09 09:00:00
18425,2012,4,9,10,beijing_2,0.0,1015.0,18.0,SE,4.92,183.0,0.0,0.0,2012-04-09 10:00:00
18426,2012,4,9,11,beijing_2,0.0,1014.0,21.0,SE,8.05,170.0,0.0,0.0,2012-04-09 11:00:00
18427,2012,4,9,12,beijing_2,1.0,1012.0,23.0,SE,12.97,171.0,0.0,0.0,2012-04-09 12:00:00
18428,2012,4,9,13,beijing_2,1.0,1012.0,24.0,SE,17.89,160.0,0.0,0.0,2012-04-09 13:00:00
18429,2012,4,9,14,beijing_2,2.0,1011.0,25.0,SE,22.81,163.0,0.0,0.0,2012-04-09 14:00:00
18430,2012,4,9,15,beijing_2,4.0,1010.0,25.0,SE,27.73,138.0,0.0,0.0,2012-04-09 15:00:00
18431,2012,4,9,16,beijing_2,4.0,1009.0,27.0,SE,34.88,119.0,0.0,0.0,2012-04-09 16:00:00
18432,2012,4,9,17,beijing_2,3.0,1008.0,26.0,SE,42.03,99.0,0.0,0.0,2012-04-09 17:00:00
18433,2012,4,9,18,beijing_2,5.0,1009.0,25.0,SE,46.95,108.0,0.0,0.0,2012-04-09 18:00:00
18434,2012,4,9,19,beijing_2,5.0,1009.0,24.0,SE,51.87,90.0,0.0,0.0,2012-04-09 19:00:00
18435,2012,4,9,20,beijing_2,4.0,1010.0,22.0,SE,55.89,70.0,0.0,0.0,2012-04-09 20:00:00
18436,2012,4,9,21,beijing_2,4.0,1010.0,22.0,SE,59.02,73.0,0.0,0.0,2012-04-09 21:00:00
18437,2012,4,9,22,beijing_2,8.0,1011.0,18.0,SE,60.81,79.0,0.0,0.0,2012-04-09 22:00:00
18438,2012,4,9,23,beijing_2,7.0,1011.0,18.0,SE,62.6,91.0,0.0,0.0,2012-04-09 23:00:00
18439,2012,4,10,0,beijing_2,7.0,1011.0,18.0,SE,64.39,81.0,0.0,0.0,2012-04-10 00:00:00
18440,2012,4,10,1,beijing_2,7.0,1010.0,17.0,CV,0.89,80.0,0.0,0.0,2012-04-10 01:00:00
18441,2012,4,10,2,beijing_2,7.0,1010.0,18.0,SE,3.13,91.0,0.0,0.0,2012-04-10 02:00:00
18442,2012,4,10,3,beijing_2,7.0,1009.0,17.0,SE,7.15,101.0,0.0,0.0,2012-04-10 03:00:00
18443,2012,4,10,4,beijing_2,7.0,1009.0,16.0,SE,11.17,107.0,0.0,0.0,2012-04-10 04:00:00
18444,2012,4,10,5,beijing_2,7.0,1009.0,15.0,SE,14.3,104.0,0.0,0.0,2012-04-10 05:00:00
18445,2012,4,10,6,beijing_2,8.0,1009.0,14.0,CV,0.89,94.0,0.0,0.0,2012-04-10 06:00:00
18446,2012,4,10,7,beijing_2,9.0,1009.0,14.0,CV,1.78,72.0,0.0,0.0,2012-04-10 07:00:00
18447,2012,4,10,8,beijing_2,6.0,1009.0,20.0,SE,8.05,68.0,0.0,0.0,2012-04-10 08:00:00
18448,2012,4,10,9,beijing_2,6.0,1009.0,21.0,SE,20.12,41.0,0.0,0.0,2012-04-10 09:00:00
18449,2012,4,10,10,beijing_2,6.0,1010.0,21.0,SE,28.17,45.0,0.0,0.0,2012-04-10 10:00:00
18450,2012,4,10,11,beijing_2,8.0,1010.0,21.0,SE,39.35,50.0,0.0,0.0,2012-04-10 11:00:00
18451,2012,4,10,12,beijing_2,8.0,1009.0,21.0,SE,49.18,62.0,0.0,0.0,2012-04-10 12:00:00
18452,2012,4,10,13,beijing_2,8.0,1008.0,22.0,SE,57.23,60.0,0.0,0.0,2012-04-10 13:00:00
18453,2012,4,10,14,beijing_2,8.0,1007.0,22.0,SE,65.28,54.0,0.0,0.0,2012-04-10 14:00:00
18454,2012,4,10,15,beijing_2,8.0,1007.0,22.0,SE,71.09,56.0,0.0,0.0,2012-04-10 15:00:00
18455,2012,4,10,16,beijing_2,8.0,1006.0,21.0,SE,78.24,56.0,0.0,0.0,2012-04-10 16:00:00
18456,2012,4,10,17,beijing_2,7.0,1006.0,20.0,SE,85.39,50.0,0.0,0.0,2012-04-10 17:00:00
18457,2012,4,10,18,beijing_2,7.0,1007.0,20.0,SE,90.31,49.0,0.0,0.0,2012-04-10 18:00:00
18458,2012,4,10,19,beijing_2,13.0,1008.0,15.0,SE,92.1,38.0,0.0,1.0,2012-04-10 19:00:00
18459,2012,4,10,20,beijing_2,13.0,1010.0,15.0,NW,5.81,32.0,0.0,2.0,2012-04-10 20:00:00
18460,2012,4,10,21,beijing_2,12.0,1011.0,14.0,NE,1.79,32.0,0.0,0.0,2012-04-10 21:00:00
18461,2012,4,10,22,beijing_2,11.0,1011.0,13.0,NW,1.79,51.0,0.0,0.0,2012-04-10 22:00:00
18462,2012,4,10,23,beijing_2,12.0,1012.0,13.0,NW,3.58,55.0,0.0,0.0,2012-04-10 23:00:00
18463,2012,4,11,0,beijing_2,2.0,1013.0,14.0,NE,7.15,37.0,0.0,0.0,2012-04-11 00:00:00
18464,2012,4,11,1,beijing_2,-1.0,1014.0,13.0,NW,7.15,38.0,0.0,0.0,2012-04-11 01:00:00
18465,2012,4,11,2,beijing_2,-4.0,1015.0,13.0,NE,8.05,13.0,0.0,0.0,2012-04-11 02:00:00
18466,2012,4,11,3,beijing_2,-4.0,1016.0,12.0,NE,12.97,12.0,0.0,0.0,2012-04-11 03:00:00
18467,2012,4,11,4,beijing_2,-6.0,1017.0,11.0,NE,18.78,9.0,0.0,0.0,2012-04-11 04:00:00
18468,2012,4,11,5,beijing_2,-7.0,1018.0,9.0,NW,5.81,6.0,0.0,0.0,2012-04-11 05:00:00
18469,2012,4,11,6,beijing_2,-10.0,1019.0,9.0,NW,11.62,7.0,0.0,0.0,2012-04-11 06:00:00
18470,2012,4,11,7,beijing_2,-11.0,1020.0,10.0,NW,18.77,8.0,0.0,0.0,2012-04-11 07:00:00
18471,2012,4,11,8,beijing_2,-10.0,1021.0,12.0,NW,24.58,10.0,0.0,0.0,2012-04-11 08:00:00
18472,2012,4,11,9,beijing_2,-8.0,1020.0,13.0,NW,29.5,10.0,0.0,0.0,2012-04-11 09:00:00
18473,2012,4,11,10,beijing_2,-12.0,1020.0,14.0,NW,34.42,29.0,0.0,0.0,2012-04-11 10:00:00
18474,2012,4,11,11,beijing_2,-13.0,1018.0,16.0,NW,39.34,15.0,0.0,0.0,2012-04-11 11:00:00
18475,2012,4,11,12,beijing_2,-11.0,1017.0,17.0,NW,44.26,14.0,0.0,0.0,2012-04-11 12:00:00
18476,2012,4,11,13,beijing_2,-11.0,1016.0,17.0,NW,49.18,14.0,0.0,0.0,2012-04-11 13:00:00
18477,2012,4,11,14,beijing_2,-11.0,1013.0,19.0,NW,56.33,14.0,0.0,0.0,2012-04-11 14:00:00
18478,2012,4,11,15,beijing_2,-11.0,1013.0,19.0,NW,63.48,18.0,0.0,0.0,2012-04-11 15:00:00
18479,2012,4,11,16,beijing_2,-12.0,1012.0,19.0,NW,71.53,15.0,0.0,0.0,2012-04-11 16:00:00
18480,2012,4,11,17,beijing_2,-13.0,1011.0,19.0,NW,78.68,9.0,0.0,0.0,2012-04-11 17:00:00
18481,2012,4,11,18,beijing_2,-13.0,1010.0,19.0,NW,83.6,8.0,0.0,0.0,2012-04-11 18:00:00
18482,2012,4,11,19,beijing_2,-13.0,1010.0,18.0,SE,4.92,43.0,0.0,0.0,2012-04-11 19:00:00
18483,2012,4,11,20,beijing_2,-5.0,1011.0,16.0,SE,12.07,22.0,0.0,0.0,2012-04-11 20:00:00
18484,2012,4,11,21,beijing_2,-3.0,1011.0,16.0,SE,17.88,32.0,0.0,0.0,2012-04-11 21:00:00
18485,2012,4,11,22,beijing_2,-3.0,1011.0,15.0,SE,21.9,40.0,0.0,0.0,2012-04-11 22:00:00
18486,2012,4,11,23,beijing_2,-2.0,1011.0,15.0,SE,25.92,39.0,0.0,0.0,2012-04-11 23:00:00
18487,2012,4,12,0,beijing_2,-5.0,1011.0,14.0,NW,4.02,45.0,0.0,0.0,2012-04-12 00:00:00
18488,2012,4,12,1,beijing_2,-8.0,1011.0,14.0,NW,8.04,52.0,0.0,0.0,2012-04-12 01:00:00
18489,2012,4,12,2,beijing_2,-11.0,1011.0,14.0,NW,11.17,51.0,0.0,0.0,2012-04-12 02:00:00
18490,2012,4,12,3,beijing_2,-11.0,1010.0,14.0,NW,14.3,33.0,0.0,0.0,2012-04-12 03:00:00
18491,2012,4,12,4,beijing_2,-12.0,1010.0,14.0,NW,17.43,49.0,0.0,0.0,2012-04-12 04:00:00
18492,2012,4,12,5,beijing_2,-12.0,1009.0,14.0,NW,21.45,46.0,0.0,0.0,2012-04-12 05:00:00
18493,2012,4,12,6,beijing_2,-12.0,1010.0,13.0,NW,24.58,57.0,0.0,0.0,2012-04-12 06:00:00
18494,2012,4,12,7,beijing_2,-12.0,1010.0,15.0,NW,29.5,68.0,0.0,0.0,2012-04-12 07:00:00
18495,2012,4,12,8,beijing_2,-12.0,1010.0,17.0,NW,34.42,47.0,0.0,0.0,2012-04-12 08:00:00
18496,2012,4,12,9,beijing_2,-11.0,1010.0,18.0,NW,42.47,13.0,0.0,0.0,2012-04-12 09:00:00
18497,2012,4,12,10,beijing_2,-9.0,1010.0,21.0,NW,50.52,40.0,0.0,0.0,2012-04-12 10:00:00
18498,2012,4,12,11,beijing_2,-8.0,1009.0,22.0,NW,58.57,22.0,0.0,0.0,2012-04-12 11:00:00
18499,2012,4,12,12,beijing_2,-8.0,1008.0,21.0,NW,64.38,16.0,0.0,0.0,2012-04-12 12:00:00
18500,2012,4,12,13,beijing_2,-8.0,1007.0,22.0,CV,4.02,22.0,0.0,0.0,2012-04-12 13:00:00
18501,2012,4,12,14,beijing_2,-7.0,1007.0,25.0,NW,3.13,13.0,0.0,0.0,2012-04-12 14:00:00
18502,2012,4,12,15,beijing_2,-6.0,1006.0,25.0,NW,7.15,22.0,0.0,0.0,2012-04-12 15:00:00
18503,2012,4,12,16,beijing_2,-6.0,1005.0,26.0,NW,11.17,24.0,0.0,0.0,2012-04-12 16:00:00
18504,2012,4,12,17,beijing_2,-5.0,1005.0,25.0,CV,0.89,18.0,0.0,0.0,2012-04-12 17:00:00
18505,2012,4,12,18,beijing_2,-5.0,1005.0,23.0,SE,3.13,17.0,0.0,0.0,2012-04-12 18:00:00
18506,2012,4,12,19,beijing_2,-4.0,1005.0,18.0,SE,6.26,10.0,0.0,0.0,2012-04-12 19:00:00
18507,2012,4,12,20,beijing_2,-4.0,1006.0,18.0,SE,9.39,19.0,0.0,0.0,2012-04-12 20:00:00
18508,2012,4,12,21,beijing_2,-1.0,1007.0,18.0,SE,11.18,29.0,0.0,0.0,2012-04-12 21:00:00
18509,2012,4,12,22,beijing_2,-3.0,1007.0,20.0,SE,14.31,28.0,0.0,0.0,2012-04-12 22:00:00
18510,2012,4,12,23,beijing_2,-2.0,1008.0,17.0,CV,0.89,33.0,0.0,0.0,2012-04-12 23:00:00
18511,2012,4,13,0,beijing_2,-1.0,1009.0,14.0,CV,1.78,51.0,0.0,0.0,2012-04-13 00:00:00
18512,2012,4,13,1,beijing_2,1.0,1009.0,12.0,CV,2.67,56.0,0.0,0.0,2012-04-13 01:00:00
18513,2012,4,13,2,beijing_2,1.0,1009.0,10.0,NE,0.89,84.0,0.0,0.0,2012-04-13 02:00:00
18514,2012,4,13,3,beijing_2,1.0,1009.0,10.0,CV,0.89,80.0,0.0,0.0,2012-04-13 03:00:00
18515,2012,4,13,4,beijing_2,2.0,1008.0,8.0,CV,1.78,77.0,0.0,0.0,2012-04-13 04:00:00
18516,2012,4,13,5,beijing_2,2.0,1008.0,7.0,CV,2.67,89.0,0.0,0.0,2012-04-13 05:00:00
18517,2012,4,13,6,beijing_2,3.0,1009.0,7.0,CV,3.12,63.0,0.0,0.0,2012-04-13 06:00:00
18518,2012,4,13,7,beijing_2,4.0,1009.0,12.0,CV,4.01,90.0,0.0,0.0,2012-04-13 07:00:00
18519,2012,4,13,8,beijing_2,1.0,1010.0,15.0,SE,1.79,91.0,0.0,0.0,2012-04-13 08:00:00
18520,2012,4,13,9,beijing_2,2.0,1010.0,18.0,SE,3.58,91.0,0.0,0.0,2012-04-13 09:00:00
18521,2012,4,13,10,beijing_2,2.0,1009.0,21.0,SE,5.37,86.0,0.0,0.0,2012-04-13 10:00:00
18522,2012,4,13,11,beijing_2,0.0,1009.0,23.0,SE,8.5,85.0,0.0,0.0,2012-04-13 11:00:00
18523,2012,4,13,12,beijing_2,-1.0,1007.0,26.0,SE,13.42,58.0,0.0,0.0,2012-04-13 12:00:00
18524,2012,4,13,13,beijing_2,-3.0,1006.0,27.0,SE,18.34,46.0,0.0,0.0,2012-04-13 13:00:00
18525,2012,4,13,14,beijing_2,-3.0,1005.0,27.0,SE,23.26,29.0,0.0,0.0,2012-04-13 14:00:00
18526,2012,4,13,15,beijing_2,-3.0,1004.0,26.0,SE,30.41,25.0,0.0,0.0,2012-04-13 15:00:00
18527,2012,4,13,16,beijing_2,-3.0,1004.0,27.0,SE,36.22,22.0,0.0,0.0,2012-04-13 16:00:00
18528,2012,4,13,17,beijing_2,-2.0,1004.0,25.0,SE,42.03,14.0,0.0,0.0,2012-04-13 17:00:00
18529,2012,4,13,18,beijing_2,-1.0,1004.0,24.0,SE,49.18,22.0,0.0,0.0,2012-04-13 18:00:00
18530,2012,4,13,19,beijing_2,-1.0,1005.0,23.0,SE,54.1,19.0,0.0,0.0,2012-04-13 19:00:00
18531,2012,4,13,20,beijing_2,0.0,1005.0,19.0,SE,57.23,20.0,0.0,0.0,2012-04-13 20:00:00
18532,2012,4,13,21,beijing_2,-1.0,1006.0,23.0,SE,64.38,24.0,0.0,0.0,2012-04-13 21:00:00
18533,2012,4,13,22,beijing_2,0.0,1006.0,22.0,SE,71.53,34.0,0.0,0.0,2012-04-13 22:00:00
18534,2012,4,13,23,beijing_2,1.0,1006.0,22.0,SE,78.68,47.0,0.0,0.0,2012-04-13 23:00:00
18535,2012,4,14,0,beijing_2,1.0,1006.0,21.0,SE,83.6,50.0,0.0,0.0,2012-04-14 00:00:00
18536,2012,4,14,1,beijing_2,1.0,1007.0,18.0,SE,85.39,44.0,0.0,0.0,2012-04-14 01:00:00
18537,2012,4,14,2,beijing_2,2.0,1007.0,17.0,SE,87.18,56.0,0.0,0.0,2012-04-14 02:00:00
18538,2012,4,14,3,beijing_2,3.0,1007.0,12.0,CV,0.89,56.0,0.0,0.0,2012-04-14 03:00:00
18539,2012,4,14,4,beijing_2,3.0,1007.0,11.0,CV,1.34,63.0,0.0,0.0,2012-04-14 04:00:00
18540,2012,4,14,5,beijing_2,2.0,1007.0,8.0,NW,1.79,72.0,0.0,0.0,2012-04-14 05:00:00
18541,2012,4,14,6,beijing_2,4.0,1008.0,10.0,CV,0.45,76.0,0.0,0.0,2012-04-14 06:00:00
18542,2012,4,14,7,beijing_2,6.0,1008.0,13.0,CV,0.9,92.0,0.0,0.0,2012-04-14 07:00:00
18543,2012,4,14,8,beijing_2,4.0,1008.0,18.0,SE,0.89,101.0,0.0,0.0,2012-04-14 08:00:00
18544,2012,4,14,9,beijing_2,4.0,1008.0,21.0,CV,0.89,112.0,0.0,0.0,2012-04-14 09:00:00
18545,2012,4,14,10,beijing_2,4.0,1007.0,23.0,SE,3.13,111.0,0.0,0.0,2012-04-14 10:00:00
18546,2012,4,14,11,beijing_2,0.0,1007.0,26.0,SE,6.26,89.0,0.0,0.0,2012-04-14 11:00:00
18547,2012,4,14,12,beijing_2,-3.0,1006.0,28.0,SE,10.28,51.0,0.0,0.0,2012-04-14 12:00:00
18548,2012,4,14,13,beijing_2,-5.0,1005.0,28.0,SE,14.3,49.0,0.0,0.0,2012-04-14 13:00:00
18549,2012,4,14,14,beijing_2,-6.0,1004.0,30.0,SE,20.11,29.0,0.0,0.0,2012-04-14 14:00:00
18550,2012,4,14,15,beijing_2,-6.0,1002.0,30.0,SE,25.92,34.0,0.0,0.0,2012-04-14 15:00:00
18551,2012,4,14,16,beijing_2,-5.0,1002.0,29.0,SE,33.97,36.0,0.0,0.0,2012-04-14 16:00:00
18552,2012,4,14,17,beijing_2,-5.0,1002.0,28.0,SE,41.12,31.0,0.0,0.0,2012-04-14 17:00:00
18553,2012,4,14,18,beijing_2,-5.0,1002.0,27.0,SE,50.06,22.0,0.0,0.0,2012-04-14 18:00:00
18554,2012,4,14,19,beijing_2,-3.0,1003.0,25.0,SE,55.87,22.0,0.0,0.0,2012-04-14 19:00:00
18555,2012,4,14,20,beijing_2,-2.0,1003.0,24.0,SE,60.79,34.0,0.0,0.0,2012-04-14 20:00:00
18556,2012,4,14,21,beijing_2,0.0,1003.0,24.0,SE,66.6,51.0,0.0,0.0,2012-04-14 21:00:00
18557,2012,4,14,22,beijing_2,1.0,1003.0,22.0,SE,71.52,63.0,0.0,0.0,2012-04-14 22:00:00
18558,2012,4,14,23,beijing_2,2.0,1003.0,20.0,SE,76.44,69.0,0.0,0.0,2012-04-14 23:00:00
18559,2012,4,15,0,beijing_2,4.0,1003.0,19.0,SE,81.36,79.0,0.0,0.0,2012-04-15 00:00:00
18560,2012,4,15,1,beijing_2,5.0,1004.0,18.0,SE,83.15,86.0,0.0,0.0,2012-04-15 01:00:00
18561,2012,4,15,2,beijing_2,6.0,1004.0,17.0,SE,84.94,84.0,0.0,0.0,2012-04-15 02:00:00
18562,2012,4,15,3,beijing_2,6.0,1004.0,16.0,SE,86.73,80.0,0.0,0.0,2012-04-15 03:00:00
18563,2012,4,15,4,beijing_2,7.0,1005.0,14.0,NE,1.79,83.0,0.0,0.0,2012-04-15 04:00:00
18564,2012,4,15,5,beijing_2,8.0,1005.0,14.0,SE,1.79,106.0,0.0,0.0,2012-04-15 05:00:00
18565,2012,4,15,6,beijing_2,7.0,1005.0,11.0,NE,0.89,114.0,0.0,0.0,2012-04-15 06:00:00
18566,2012,4,15,7,beijing_2,9.0,1006.0,14.0,NE,1.78,119.0,0.0,0.0,2012-04-15 07:00:00
18567,2012,4,15,8,beijing_2,9.0,1007.0,18.0,NE,3.57,139.0,0.0,0.0,2012-04-15 08:00:00
18568,2012,4,15,9,beijing_2,3.0,1008.0,20.0,NE,7.59,112.0,0.0,0.0,2012-04-15 09:00:00
18569,2012,4,15,10,beijing_2,1.0,1008.0,22.0,NE,11.61,84.0,0.0,0.0,2012-04-15 10:00:00
18570,2012,4,15,11,beijing_2,-3.0,1008.0,25.0,NE,17.42,52.0,0.0,0.0,2012-04-15 11:00:00
18571,2012,4,15,12,beijing_2,-3.0,1008.0,24.0,NE,22.34,35.0,0.0,0.0,2012-04-15 12:00:00
18572,2012,4,15,13,beijing_2,-3.0,1008.0,26.0,NE,25.47,29.0,0.0,0.0,2012-04-15 13:00:00
18573,2012,4,15,14,beijing_2,-3.0,1007.0,27.0,CV,4.02,27.0,0.0,0.0,2012-04-15 14:00:00
18574,2012,4,15,15,beijing_2,6.0,1007.0,26.0,SE,4.92,28.0,0.0,0.0,2012-04-15 15:00:00
18575,2012,4,15,16,beijing_2,6.0,1007.0,23.0,SE,10.73,24.0,0.0,0.0,2012-04-15 16:00:00
18576,2012,4,15,17,beijing_2,5.0,1009.0,22.0,SE,15.65,16.0,0.0,0.0,2012-04-15 17:00:00
18577,2012,4,15,18,beijing_2,4.0,1009.0,21.0,SE,20.57,115.0,0.0,0.0,2012-04-15 18:00:00
18578,2012,4,15,19,beijing_2,4.0,1011.0,19.0,SE,25.49,93.0,0.0,0.0,2012-04-15 19:00:00
18579,2012,4,15,20,beijing_2,4.0,1013.0,17.0,SE,30.41,75.0,0.0,0.0,2012-04-15 20:00:00
18580,2012,4,15,21,beijing_2,3.0,1015.0,15.0,SE,34.43,66.0,0.0,0.0,2012-04-15 21:00:00
18581,2012,4,15,22,beijing_2,3.0,1016.0,15.0,SE,38.45,68.0,0.0,0.0,2012-04-15 22:00:00
18582,2012,4,15,23,beijing_2,2.0,1017.0,14.0,SE,41.58,73.0,0.0,0.0,2012-04-15 23:00:00
18583,2012,4,16,0,beijing_2,1.0,1017.0,14.0,SE,45.6,56.0,0.0,0.0,2012-04-16 00:00:00
18584,2012,4,16,1,beijing_2,0.0,1018.0,13.0,SE,47.39,60.0,0.0,0.0,2012-04-16 01:00:00
18585,2012,4,16,2,beijing_2,0.0,1018.0,11.0,CV,0.89,20.0,0.0,0.0,2012-04-16 02:00:00
18586,2012,4,16,3,beijing_2,1.0,1019.0,10.0,NW,1.79,9.0,0.0,0.0,2012-04-16 03:00:00
18587,2012,4,16,4,beijing_2,2.0,1019.0,8.0,NW,4.92,8.0,0.0,0.0,2012-04-16 04:00:00
18588,2012,4,16,5,beijing_2,2.0,1019.0,7.0,CV,0.45,7.0,0.0,0.0,2012-04-16 05:00:00
18589,2012,4,16,6,beijing_2,2.0,1020.0,7.0,CV,1.34,22.0,0.0,0.0,2012-04-16 06:00:00
